Operateur;x;y;2G;3G;4G
20820;47.26440674739463;-2.441247434366233;1;1;1
20815;47.82251746010994;-2.497110743580388;0;1;1
20810;47.39686977583581;-2.4528908808604317;1;1;0
20820;47.27219287771021;-2.4385898198936777;1;1;1
20810;47.272195975505426;-2.438523842284571;1;1;1
20801;47.27276426650844;-2.4385284078042075;0;1;1
20815;48.30143140333912;-2.544154539852035;0;1;1
20810;47.336731514707374;-2.442232062328756;1;1;1
20820;47.33667144657653;-2.4419737511278097;1;1;1
20815;47.93999587217936;-2.5019441782780114;0;1;1
20820;48.30851832393972;-2.537857589846051;1;1;1
20810;48.30851832393972;-2.537857589846051;1;1;1
20820;47.76980088366004;-2.479439608058542;1;1;1
20810;47.76980088366004;-2.479439608058542;1;1;1
20815;47.76944399052708;-2.4791619259410043;0;1;1
20820;48.19413466895466;-2.521980914420432;1;1;1
20810;48.19413466895466;-2.521980914420432;1;1;1
20820;47.5876074514777;-2.459107130741657;1;1;1
20810;47.5876074514777;-2.459107130741657;1;1;1
20801;48.272492595375766;-2.527500302965973;1;1;1
20801;47.27384906904209;-2.4244383528429556;1;1;1
20801;47.282215180160726;-2.4246079588448373;1;1;1
20820;47.28235076208572;-2.424024938396444;1;1;1
20810;47.28235076208572;-2.424024938396444;1;1;0
20810;48.454227494070565;-2.544228730990026;1;1;1
20810;48.06064467562706;-2.502864602698454;1;1;0
20815;48.060770352426466;-2.502877689179408;0;1;0
20801;48.06078893286742;-2.502866167373633;1;1;0
20820;48.06079269251596;-2.502785819518216;1;1;0
20801;47.32775727621981;-2.425965215418215;0;1;0
20815;48.58537482828794;-2.555262388722147;0;1;0
20810;48.58570872802872;-2.5552570784899973;1;1;0
20801;48.58557717315225;-2.5549848579694965;1;1;0
20801;47.334115242901426;-2.4237285474638113;1;1;1
20810;47.60943796853339;-2.4516827162484223;1;1;1
20815;47.33404182768703;-2.4235618370464893;0;1;0
20820;47.33401455308884;-2.4233732492791926;1;1;1
20810;47.33401455308884;-2.4233732492791926;1;1;1
20820;47.609603375800454;-2.451232652160442;1;1;1
20820;47.94402328921533;-2.482974196250404;1;1;1
20810;47.94402328921533;-2.482974196250404;1;1;1
20815;46.72111142046758;-2.358335141059098;0;1;1
20810;46.72109179675434;-2.358175727663683;1;1;1
20801;46.72098460681556;-2.3581520122171153;1;1;1
20820;46.7208259586954;-2.3580707206676315;1;1;0
20820;46.7208259586954;-2.3580707206676315;1;1;1
20820;48.591908587419546;-2.54743330489568;1;1;1
20801;48.59192716497943;-2.5474216820841495;1;1;0
20810;47.28021707118006;-2.4102176762921372;1;1;1
20801;47.28034307356383;-2.410031482475297;1;1;1
20820;48.546341006649925;-2.54070238334772;1;1;1
20820;47.2804055898965;-2.4098521462819456;1;1;1
20801;48.54645567777221;-2.5397909704914774;1;1;0
20810;47.658741143764146;-2.447340843331653;1;1;1
20801;47.65980258253151;-2.4474093378608943;1;1;1
20820;47.65972085362153;-2.4472273675298677;1;1;1
20815;47.28060096038183;-2.408373460548577;0;1;1
20801;47.389594178750556;-2.419223902673348;1;1;0
20820;47.3894315675175;-2.4190347112660597;1;1;0
20801;47.28231348406506;-2.408028941953896;0;0;0
20801;46.72508791908617;-2.3504864198945445;1;1;1
20820;47.32538624055546;-2.406601424791047;1;1;1
20810;47.325424013115686;-2.4065654212402814;1;1;1
20801;48.584099489360824;-2.536411485991495;0;1;0
20815;47.32202469965121;-2.4059306466541988;0;1;1
20801;47.32221515290131;-2.405910041256698;1;1;1
20815;47.916197150376895;-2.4652935689296274;0;1;0
20810;47.916197150376895;-2.4652935689296274;1;1;0
20820;47.9162244422234;-2.4650950914467695;1;1;0
20801;47.91626097670484;-2.465085439419619;1;1;0
20810;47.28999987466756;-2.398777563922043;1;1;1
20820;47.2905360428375;-2.3981153587199695;1;1;1
20801;48.16946854875023;-2.487332474339061;1;1;1
20801;47.28501723024908;-2.3961013265846645;0;1;1
20801;48.468211344297465;-2.5170526181227197;1;1;1
20810;48.468186933881995;-2.5169958047703465;1;1;1
20810;47.28274956560375;-2.394998053632131;1;1;1
20820;48.46833366110855;-2.516943440166891;1;0;1
20815;47.28262505438788;-2.3949590119417525;0;1;1
20820;47.28284514875897;-2.3946894149843807;1;1;1
20801;48.45164243067996;-2.5147807864846716;1;1;0
20801;47.281912750583565;-2.3901004574509392;1;0;1
20801;47.28560858578258;-2.389211993806898;1;1;1
20820;47.285555310769425;-2.389193380863617;1;1;1
20810;47.285555310769425;-2.389193380863617;1;1;1
20801;46.69451590175505;-2.3300658875505893;1;1;0
20820;46.69416675427034;-2.3300053510731376;1;1;1
20815;48.19777981527947;-2.481942391357141;0;1;0
20810;46.694198563745545;-2.3299035481670525;1;0;0
20810;47.289119317839855;-2.3878406490003146;1;1;1
20820;47.289722365997015;-2.3872911647815482;1;1;1
20801;47.81253574236939;-2.4375084711748536;1;1;0
20820;47.81257382547152;-2.4368829004329418;1;1;1
20810;47.81257382547152;-2.4368829004329418;1;1;1
20810;47.432412997899796;-2.3980167532736494;1;1;0
20820;47.53777576833067;-2.408616324131515;1;1;1
20810;47.53777576833067;-2.408616324131515;1;1;1
20820;47.281654467720216;-2.3816809006414643;1;1;1
20810;47.28152280964572;-2.3816013942800627;1;1;1
20801;47.93288382501494;-2.446530537598242;1;1;1
20820;48.1398784868157;-2.4678410327997704;1;1;1
20810;48.1398784868157;-2.4678410327997704;1;1;1
20815;48.139888086133745;-2.467828551235294;0;1;0
20815;47.294447340996676;-2.3811474067423704;0;1;0
20810;48.40333390275902;-2.493763912563304;1;1;0
20815;48.45404052360192;-2.497327108030069;0;1;1
20820;48.45388273836778;-2.4972292241980205;1;1;1
20801;47.29267891289451;-2.377256444150167;1;1;1
20801;47.538115117611156;-2.4016956474491535;1;1;0
20815;47.53808879176949;-2.401679660029407;0;1;1
20801;47.42920332978899;-2.3884384412342667;0;0;0
20801;47.278819068179175;-2.372976877394018;0;0;0
20801;47.278650238867506;-2.372336790515752;1;1;0
20801;48.480438112277604;-2.494561688286293;0;1;1
20815;47.30489727294372;-2.3727640909894414;0;1;0
20801;47.30323988666156;-2.3701705143463876;1;1;1
20820;47.3032196713433;-2.3700225730169135;1;1;1
20810;47.3032196713433;-2.3700225730169135;1;1;1
20820;48.24255813017956;-2.4649051185254103;1;1;1
20810;48.24255813017956;-2.4649051185254103;1;1;1
20815;48.24256710628662;-2.464906050035814;0;1;0
20801;47.67734660926886;-2.4067496565294535;1;1;0
20810;48.58967066964552;-2.5009129571709976;1;1;0
20801;48.589494957467714;-2.5008129214546018;1;1;0
20810;47.27943608294328;-2.3647250845900074;1;1;0
20820;47.85396903721831;-2.422761706614658;1;1;0
20815;47.85413616345813;-2.4222694613779763;0;1;1
20820;47.28417219744147;-2.3641643706526865;1;1;1
20801;47.280738078910716;-2.3558918327471465;1;1;1
20820;47.280658463296206;-2.3558573661584883;1;1;1
20810;47.28057535715602;-2.3557032163351215;1;1;1
20801;47.286551751076665;-2.35427094071396;1;1;1
20801;47.87339179273442;-2.41339069496431;1;1;1
20810;47.28679625605096;-2.354056646907751;1;1;1
20820;47.286750904548654;-2.3538664675832255;1;1;1
20815;47.286760496232496;-2.353854163889014;0;1;1
20810;47.80440384318075;-2.4056496230100923;1;1;0
20820;47.804380599841416;-2.4055669141444747;1;1;0
20801;47.26879992304447;-2.3490663595628107;1;1;1
20801;48.4615105782363;-2.470165226600886;1;1;0
20810;48.46153874749467;-2.470141047740958;1;1;0
20820;48.02654044169473;-2.4228405926870478;1;1;1
20810;48.02654044169473;-2.4228405926870478;1;1;1
20801;47.26519184906409;-2.3445445095306883;0;1;1
20820;47.26522138110317;-2.344295595643817;1;1;1
20810;47.265590549152854;-2.3439214337764365;1;1;1
20815;47.26557502049345;-2.343866865146332;0;1;1
20801;47.8036871822794;-2.3959624370999504;1;1;1
20815;47.80361190074676;-2.395834277102701;0;1;1
20820;47.803541535229556;-2.39559949508343;1;1;1
20810;47.803541535229556;-2.39559949508343;1;1;1
20815;47.9371224468941;-2.4085325205621833;0;1;1
20801;47.9371493819625;-2.408535270390783;1;1;1
20801;47.27205685049801;-2.3414499444647987;0;1;0
20820;47.27257490451876;-2.3413689387646293;1;1;1
20810;47.27257490451876;-2.3413689387646293;1;1;1
20820;47.47710509377101;-2.359743714635878;1;1;1
20815;47.47710814645156;-2.359677479965871;0;1;1
20801;47.477029759869275;-2.359616387493398;1;1;1
20810;47.477217926432886;-2.3594489405662418;1;1;0
20801;47.35132392375717;-2.3451697507068747;1;1;1
20820;47.25650014766977;-2.3355945751287717;1;1;1
20815;47.25639357920714;-2.3355574757132165;0;1;0
20810;47.25631287659287;-2.335350655648786;1;1;1
20801;47.256102100777156;-2.3344417438568543;1;1;1
20815;47.574251505779735;-2.3655431049977627;0;1;1
20801;47.930469611525;-2.3996255162089106;0;0;0
20820;47.89905875002367;-2.3951386174883105;1;1;1
20810;47.89905875002367;-2.3951386174883105;1;1;1
20810;48.64025145921608;-2.4707012491009674;1;1;1
20801;47.57853673290822;-2.3610407201879413;1;1;0
20820;48.63987329740155;-2.469709299963863;1;1;1
20820;47.27134972044697;-2.328003328548922;1;1;1
20810;47.27135032743056;-2.327990131972833;1;1;1
20801;47.0238216519335;-2.303461988469089;1;1;1
20810;47.02381810707833;-2.303342877668683;0;1;0
20801;47.31130051324321;-2.3314024295139815;1;1;0
20815;47.31128376427378;-2.3313742307606957;0;1;0
20820;47.91670572382417;-2.390963673456525;1;1;1
20820;47.91670572382417;-2.390963673456525;1;1;0
20810;47.91670572382417;-2.390963673456525;0;0;1
20815;47.91669920099031;-2.3909093351168074;0;1;1
20820;47.938051393516844;-2.393055254964034;1;1;1
20801;48.19656218541432;-2.419502928429872;1;1;0
20810;47.93816059748735;-2.392838161141377;1;1;1
20820;48.19680668817079;-2.419285243745151;1;1;1
20810;48.19680668817079;-2.419285243745151;1;1;1
20801;48.62161287919549;-2.4603318040496895;1;1;1
20801;48.63966026793149;-2.4611975242830058;1;1;1
20810;48.09084745262529;-2.402179904541672;1;1;0
20820;48.09110964639877;-2.402166331816387;1;1;0
20815;48.09110964639877;-2.402166331816387;0;1;0
20801;48.09113719413204;-2.4021556862355005;1;1;0
20820;48.41777246321281;-2.4347317360557703;1;0;0
20815;48.41786592734434;-2.4346601322473975;0;1;0
20801;48.41789347161362;-2.4346494375224994;1;1;1
20810;47.4306093557848;-2.3329337150645038;1;1;0
20820;47.248634945106446;-2.314339778763079;1;1;0
20810;47.24865654210355;-2.3142624100730744;1;1;0
20820;47.61534315044561;-2.346569510258339;1;1;1
20810;47.61534315044561;-2.346569510258339;1;1;1
20815;47.615352130904434;-2.3465704109210983;0;1;1
20815;48.62613072734692;-2.4497051765402214;0;1;1
20801;47.93295733843602;-2.3751140138494113;1;0;1
20820;47.31415914524337;-2.311387642178148;1;1;1
20801;47.698386417828395;-2.3497262545333113;1;1;1
20810;47.31415197850023;-2.311347130606694;1;1;1
20820;47.453581939691155;-2.323452406170522;1;1;1
20815;47.453614341431916;-2.3233359145509067;0;1;1
20801;47.23825356529459;-2.300275874368871;1;1;1
20810;47.39115773958567;-2.3145484805579466;1;1;0
20801;47.26529842952529;-2.301979114523453;1;1;0
20820;47.265272690854665;-2.301950061734463;1;1;1
20815;47.26528227711583;-2.3019377536949115;0;1;1
20810;47.26520687307573;-2.3018110094098496;1;1;1
20810;47.23412815804544;-2.298543968150486;1;1;0
20820;48.62002957507614;-2.438610981642863;1;1;1
20801;47.319721775002364;-2.3057688324416037;1;1;0
20820;48.36352593070289;-2.4107962703233627;1;1;0
20810;48.36352593070289;-2.4107962703233627;0;1;0
20815;48.36352654671726;-2.4107828008908156;0;1;0
20801;48.36355408996009;-2.410772104711529;0;1;0
20801;47.449450363562164;-2.3167365599638154;1;1;1
20801;47.011405895541245;-2.2692068171949553;1;1;1
20815;47.01138972995217;-2.269165660613213;0;1;1
20801;47.39691156335055;-2.3071071959515312;1;1;0
20810;47.011272968494914;-2.2689563673551496;1;1;0
20820;47.01127416914112;-2.268930099981555;1;1;1
20810;48.62721708941052;-2.4316741955676098;1;1;0
20820;48.52801247588577;-2.4212885885736326;1;1;0
20815;48.528047422014424;-2.421115725668577;0;1;1
20820;47.59142547968132;-2.3257010196574717;1;1;1
20810;47.5914734164779;-2.3256391250012145;1;1;1
20820;47.293798175685644;-2.2955391638405422;1;1;1
20810;47.29356584544841;-2.295489703919444;1;1;1
20820;47.39805067548484;-2.3052800853698043;1;1;0
20801;47.299015880618356;-2.2952850453119606;1;1;1
20801;48.39020734468415;-2.401969195221552;1;1;0
20810;48.390730640457676;-2.401765775097274;1;0;0
20810;47.692222386856834;-2.330841433988563;1;1;1
20820;47.69231218904073;-2.330850427124674;1;1;1
20801;47.28315113401786;-2.2890254280806297;1;1;1
20820;48.23236823237225;-2.384228474499841;1;1;1
20810;48.23236823237225;-2.384228474499841;1;1;1
20801;47.249456982393774;-2.283956832822909;1;1;0
20810;47.249413274177826;-2.2839260290870627;1;1;1
20820;47.249579820640164;-2.2836376485270953;1;1;1
20815;47.24958042258231;-2.2836244567954918;0;1;1
20801;47.239731701421846;-2.2815557324186426;1;1;1
20820;48.19280489979698;-2.375682194398821;1;1;1
20810;48.19280489979698;-2.375682194398821;1;1;1
20820;47.29358261931213;-2.2852399095319678;0;1;1
20801;47.677964313292414;-2.3220404127471026;1;1;1
20801;46.97475565361069;-2.2497688194108867;1;1;0
20820;46.97472151375539;-2.249725948774854;1;1;1
20810;46.97476702976703;-2.2497171931957736;1;1;1
20801;47.52231068129196;-2.300761754451776;1;1;1
20820;47.52240834307207;-2.3005983038178686;1;1;0
20810;47.522374833349694;-2.300541703040613;1;0;0
20801;47.00184007491492;-2.247076163545675;1;1;1
20815;47.26054623117387;-2.271476789515002;0;1;1
20801;47.26057618140825;-2.2714134631966467;1;1;1
20815;46.97334760605698;-2.2426449534119963;0;1;0
20810;47.28364503078707;-2.2726457918527583;1;1;1
20820;47.28402111781494;-2.272510380607495;1;1;1
20820;47.764479885146095;-2.3183927470586796;1;1;0
20810;47.764479885146095;-2.3183927470586796;1;1;0
20815;47.764489470852396;-2.3183803265840313;0;1;0
20801;47.76450743077168;-2.3183821234465642;1;1;0
20801;48.64082754960278;-2.4066280188506353;0;0;0
20820;48.64067381553145;-2.4056461921347227;1;1;0
20820;47.68285955478961;-2.3046687905467267;1;1;1
20810;47.68285955478961;-2.3046687905467267;1;1;1
20810;47.253285524751774;-2.262097206131655;0;1;0
20801;48.639506722705896;-2.4015666391296153;1;1;0
20815;47.26130410308003;-2.2595699126603512;0;1;1
20820;47.282610098889975;-2.2608762292836833;1;1;0
20815;47.28261968072429;-2.260863909946754;0;1;1
20801;47.28264722753611;-2.260853352118849;1;1;1
20810;47.29266267849307;-2.2618355792589173;1;1;0
20820;47.008541052884134;-2.233652916872083;1;1;1
20820;47.26337731237021;-2.2584211540391963;1;1;1
20810;47.263380307706576;-2.2583551770391277;1;1;1
20810;47.00807136197175;-2.232868633820367;1;1;1
20801;47.0081749513474;-2.232773155050132;1;1;1
20801;47.25850336284671;-2.255081071260658;1;1;1
20810;48.552681324722585;-2.383261864128154;1;1;0
20801;48.55273823653701;-2.3831998105544807;1;1;1
20801;47.26421123796073;-2.248389870198166;1;1;1
20801;46.96476518555175;-2.214646286597452;1;1;0
20801;47.2706028259116;-2.243725909939235;1;1;1
20815;47.27045540669302;-2.2427968646072998;0;1;1
20820;47.27037265032712;-2.241834374148445;1;1;1
20810;47.27037265032712;-2.241834374148445;1;1;1
20815;47.26379757905733;-2.2387932660363616;0;1;1
20810;47.26376387998386;-2.2377429138974194;1;1;1
20820;47.263766266846304;-2.2376901309983452;1;1;1
20820;47.62930828980188;-2.273061964884399;1;1;1
20810;47.62930828980188;-2.273061964884399;1;1;1
20815;47.62930889043669;-2.273048679196188;0;1;1
20801;47.25737567873552;-2.2355558133585447;1;1;1
20815;47.25735890612901;-2.2355276727746736;0;1;0
20820;47.994399834642;-2.3079437492622734;1;1;0
20810;47.994399834642;-2.3079437492622734;1;1;0
20815;47.99440941793239;-2.307931273021987;0;1;0
20801;47.99439508712514;-2.307849211125343;1;1;0
20801;47.27941529800698;-2.235399436971506;1;1;0
20815;47.27939912195633;-2.2353580853048136;0;1;0
20810;47.2794116832854;-2.2352797641877715;1;1;1
20820;47.27943863136989;-2.235282393476279;1;1;1
20801;47.848181356135896;-2.29132273469525;1;1;0
20810;47.296342169378676;-2.2367730318944186;1;1;1
20820;47.296333783356935;-2.236758951204068;1;1;1
20801;47.44447130802983;-2.250025026877886;1;1;1
20820;47.44444496027453;-2.2500091419789494;1;1;0
20810;47.44439166669185;-2.2499906123095825;1;1;0
20801;47.26485270608872;-2.232017325142801;1;1;1
20801;48.64309577359515;-2.3692860044236346;1;1;1
20815;47.261612134434785;-2.2308532368445073;0;1;1
20815;48.381933346534126;-2.3414734485467066;0;1;1
20810;47.26198978477729;-2.229882779092577;1;1;1
20820;48.03552775442634;-2.306356727285778;1;1;1
20820;47.26194844570091;-2.2297992306860532;1;1;1
20810;48.03514296879435;-2.3060895031848268;1;1;1
20810;47.270214899330355;-2.2301541025451495;1;1;1
20820;47.27022388209749;-2.230154977967711;1;1;1
20815;47.27023465241968;-2.230116261199343;0;1;1
20820;48.38191003837571;-2.340591186602549;1;1;1
20820;47.94110991142463;-2.2950064448183247;1;1;1
20810;47.94267121940071;-2.294786624221159;1;1;1
20801;47.14497790706624;-2.2152799732181783;1;1;0
20801;47.13016563756077;-2.212416515715056;1;1;0
20820;47.28414168067385;-2.2262346685682832;1;1;1
20810;47.284142276077596;-2.226221467711786;1;1;1
20810;48.6169611289474;-2.3578446060961284;1;1;0
20820;48.61694622956142;-2.3577750902401027;1;1;1
20820;47.135009487101925;-2.209844707858693;1;1;1
20810;47.135009487101925;-2.209844707858693;1;1;1
20815;47.135019064062156;-2.2098324131958416;0;1;1
20801;47.49410947093991;-2.2430015865059345;1;1;0
20810;48.36995602865996;-2.3295234048954714;1;1;0
20801;47.29097955911031;-2.2212518402961368;1;1;1
20815;47.27281370720394;-2.2187420680928645;0;1;1
20801;47.27282269004763;-2.218742941650305;0;1;1
20820;47.27246965420338;-2.2177674422351497;1;1;1
20810;47.2724726264051;-2.2177014518160125;1;1;1
20810;47.29065621816145;-2.2194169566126773;1;1;0
20801;47.279659888082286;-2.2177772340982167;1;1;1
20815;47.27964311131383;-2.217749087394439;0;1;1
20810;47.27959938605874;-2.2177183202175104;1;1;1
20820;47.27969575304754;-2.217581856755022;1;1;1
20801;48.369072717825524;-2.3255091266444095;1;1;0
20801;47.27541925154935;-2.213573516943491;1;1;1
20801;46.94451206229764;-2.1815836659258006;1;1;0
20820;47.2858857646364;-2.2137552707075274;1;1;1
20820;47.82775180219055;-2.265282946501532;1;1;1
20810;47.82775180219055;-2.265282946501532;1;1;1
20815;47.8277613819182;-2.2652705016767367;0;1;1
20801;47.28577611149954;-2.2119811534132583;0;1;1
20810;47.2856874705867;-2.211946024262754;1;1;1
20801;47.28389949651966;-2.210777941961517;1;1;1
20815;47.30062423280409;-2.210625533302421;0;1;0
